production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross
94000000.0,1141408667.0,2003.0,2.35,192.0,6434.0,94000000.0,8.9,377019252.0
94000000.0,934703179.0,2002.0,2.35,172.0,23052.0,94000000.0,8.7,340478898.0
94000000.0,273330185.0,2001.0,2.35,100.0,12150.0,115000000.0,5.7,131144183.0
93000000.0,365900000.0,2001.0,1.85,92.0,2574.0,93000000.0,5.9,181166115.0
93000000.0,482860185.0,2011.0,2.35,105.0,13118.0,93000000.0,7.6,176740650.0
92500000.0,162839667.0,2008.0,2.35,107.0,1614.0,90000000.0,6.6,71148699.0
92000000.0,614726752.0,2004.0,2.35,115.0,1901.0,92000000.0,8.0,261437578.0
92000000.0,304249198.0,2013.0,1.85,101.0,15481.0,92000000.0,5.3,67344392.0
92000000.0,18517322.0,1995.0,2.35,124.0,3611.0,98000000.0,5.6,11000000.0
91000000.0,188536838.0,2013.0,2.35,114.0,5095.0,90000000.0,7.3,58229120.0
90000000.0,587790539.0,1997.0,1.85,98.0,12998.0,90000000.0,7.3,250147615.0
90000000.0,511358276.0,1999.0,1.85,82.0,21275.0,90000000.0,7.9,245823397.0
90000000.0,347425832.0,2001.0,2.35,90.0,664.0,90000000.0,6.6,226138454.0
90000000.0,498438212.0,2009.0,1.85,128.0,23996.0,90000000.0,7.6,209019489.0
90000000.0,859701857.0,2009.0,1.85,94.0,1258.0,90000000.0,7.0,196573705.0
90000000.0,288693989.0,2000.0,2.35,130.0,12890.0,100000000.0,6.6,155370362.0
90000000.0,487519809.0,2011.0,2.35,96.0,12071.0,90000000.0,7.0,143618384.0
90000000.0,289660619.0,2006.0,2.35,151.0,45648.0,90000000.0,8.5,132373442.0
90000000.0,259736090.0,2000.0,2.35,94.0,15419.0,92000000.0,5.5,125305545.0
90000000.0,303500000.0,1998.0,1.66,88.0,4478.0,90000000.0,7.5,120618403.0
90000000.0,191091250.0,2008.0,2.35,121.0,23484.0,92000000.0,7.0,110416702.0
90000000.0,239373970.0,2011.0,2.35,158.0,20388.0,90000000.0,7.8,102515793.0
90000000.0,165900000.0,1997.0,2.35,150.0,12289.0,90000000.0,7.4,100853835.0
90000000.0,202910991.0,2008.0,1.85,113.0,13446.0,90000000.0,5.5,100018837.0
90000000.0,366101666.0,1995.0,2.35,128.0,14274.0,90000000.0,7.6,100012500.0
90000000.0,235296080.0,2015.0,1.85,92.0,38450.0,90000000.0,5.0,85884815.0
90000000.0,186049020.0,2001.0,2.35,95.0,15237.0,120000000.0,6.8,84037039.0
90000000.0,203902107.0,2008.0,1.85,121.0,14165.0,75000000.0,7.1,83077470.0
90000000.0,244126300.0,2015.0,2.35,106.0,35367.0,88000000.0,5.6,78747585.0
90000000.0,235900000.0,2001.0,1.85,146.0,6217.0,100000000.0,7.1,78616689.0
90000000.0,155750628.0,2003.0,2.35,88.0,2622.0,90000000.0,4.9,75817994.0
90000000.0,191200000.0,2000.0,1.85,119.0,2356.0,95000000.0,5.7,73209340.0
90000000.0,162753837.0,2005.0,2.35,128.0,2100.0,80000000.0,6.4,72515360.0
90000000.0,200859554.0,2013.0,2.35,106.0,10882.0,90000000.0,5.9,68558662.0
90000000.0,157092943.0,2003.0,2.35,117.0,33154.0,95000000.0,5.5,65653758.0
90000000.0,313404841.0,2016.0,2.35,129.0,23031.0,90000000.0,6.9,64685359.0
90000000.0,143049560.0,2001.0,2.35,114.0,12499.0,92000000.0,7.0,26871.0
90000000.0,169400000.0,1997.0,2.35,116.0,475.0,68000000.0,6.2,61355436.0
90000000.0,106000000.0,2000.0,2.35,114.0,4902.0,90000000.0,5.6,60874615.0
90000000.0,87420776.0,1999.0,1.85,132.0,55254.0,100000000.0,6.8,58220776.0
90000000.0,120100000.0,1997.0,1.85,104.0,5062.0,90000000.0,5.4,47474112.0
90000000.0,140900000.0,1997.0,2.35,111.0,26088.0,86000000.0,6.1,42877165.0
90000000.0,65716126.0,2002.0,2.35,138.0,15149.0,100000000.0,6.7,35168677.0
90000000.0,139877913.0,2011.0,2.35,110.0,27694.0,75000000.0,5.8,20315324.0
90000000.0,20466016.0,2010.0,2.35,110.0,2728.0,90000000.0,4.4,190562.0
88000000.0,105021488.0,2005.0,2.35,144.0,2523.0,88000000.0,8.0,61644321.0
86000000.0,148715342.0,2003.0,2.35,140.0,13808.0,87000000.0,7.3,120147445.0
85000000.0,427230516.0,2000.0,1.85,143.0,15838.0,90000000.0,7.7,233630478.0
85000000.0,450728529.0,2001.0,2.35,116.0,13028.0,85000000.0,7.8,183405771.0
85000000.0,288587450.0,2004.0,2.35,108.0,14161.0,75000000.0,7.8,176049130.0
85000000.0,315268353.0,1997.0,2.35,124.0,23603.0,85000000.0,6.4,172620724.0
85000000.0,276014965.0,2014.0,2.35,139.0,22226.0,85000000.0,6.7,150832203.0
85000000.0,378505812.0,2012.0,1.85,91.0,37142.0,85000000.0,7.1,148313048.0
85000000.0,340384141.0,2007.0,2.35,107.0,662.0,85000000.0,7.1,127706877.0
85000000.0,208542162.0,2012.0,2.35,115.0,36237.0,85000000.0,6.8,126149655.0
85000000.0,311744465.0,2007.0,2.35,122.0,43499.0,85000000.0,6.9,117144465.0
85000000.0,224614744.0,2009.0,1.85,120.0,15226.0,85000000.0,6.6,112703470.0
85000000.0,250649836.0,1998.0,2.35,140.0,11951.0,90000000.0,7.3,111544445.0
85000000.0,191932158.0,2006.0,1.85,83.0,6081.0,85000000.0,6.2,84303558.0
85000000.0,153487972.0,2011.0,2.35,104.0,3768.0,75000000.0,6.2,78009155.0
85000000.0,66941559.0,2000.0,1.85,100.0,4182.0,85000000.0,4.8,66941559.0
85000000.0,173613482.0,2012.0,1.85,106.0,11454.0,85000000.0,5.6,64933670.0
85000000.0,205190324.0,2006.0,1.85,138.0,17423.0,85000000.0,6.9,63224849.0
85000000.0,157794205.0,2006.0,2.35,104.0,1235.0,85000000.0,6.0,62494975.0
85000000.0,161510853.0,2005.0,2.35,145.0,2380.0,85000000.0,7.3,57010853.0
85000000.0,96971293.0,2001.0,2.35,131.0,5103.0,68000000.0,7.6,51396781.0
85000000.0,137298489.0,1993.0,2.35,130.0,2407.0,70000000.0,6.2,50016394.0
85000000.0,80831893.0,2003.0,2.35,104.0,16930.0,85000000.0,6.7,47592825.0
85000000.0,149717124.0,2011.0,1.85,97.0,2707.0,100000000.0,7.1,46440491.0
85000000.0,114979922.0,2010.0,1.85,82.0,3326.0,85000000.0,4.3,43575716.0
85000000.0,44650003.0,1998.0,1.85,178.0,23950.0,90000000.0,7.1,44606335.0
85000000.0,78353508.0,2002.0,1.85,108.0,1460.0,85000000.0,5.5,40048332.0
85000000.0,83080084.0,2007.0,2.35,162.0,36928.0,65000000.0,7.7,33048353.0
85000000.0,48056764.0,2010.0,1.85,112.0,12687.0,60000000.0,7.5,31494270.0
85000000.0,74132631.0,2003.0,2.35,135.0,1439.0,60000000.0,5.4,31111260.0
84000000.0,276294164.0,2002.0,1.85,86.0,6355.0,84000000.0,4.9,153288182.0
84000000.0,166307945.0,2000.0,1.85,109.0,2818.0,65000000.0,4.3,123307945.0
84000000.0,137162560.0,2013.0,2.35,116.0,25220.0,84000000.0,6.7,53215979.0
82500000.0,237685089.0,2006.0,1.85,107.0,12700.0,70000000.0,6.4,137340146.0
82500000.0,143985708.0,2006.0,1.85,97.0,23907.0,40455386.33009198,6.4,82506325.0
82500000.0,223636949.0,2008.0,2.35,88.0,21863.0,85000000.0,6.1,80170146.0
82500000.0,160388063.0,2008.0,1.85,120.0,3632.0,85000000.0,7.0,75754670.0
82000000.0,190320568.0,2005.0,2.35,113.0,13693.0,82000000.0,6.4,158115031.0
82000000.0,268268174.0,2010.0,2.35,113.0,46355.0,80000000.0,6.5,102981571.0
82000000.0,96024898.0,2000.0,2.35,123.0,5839.0,82000000.0,5.9,34543701.0
81000000.0,483473962.0,2003.0,1.85,101.0,21276.0,81000000.0,6.7,242589580.0
80000000.0,677923379.0,2012.0,2.35,142.0,49942.0,78000000.0,7.3,407999255.0
80000000.0,586464305.0,2011.0,2.35,102.0,16143.0,80000000.0,6.5,254455986.0
80000000.0,470909901.0,2015.0,1.85,89.0,26839.0,80000000.0,6.7,169692572.0
80000000.0,266824291.0,1992.0,1.85,126.0,2899.0,80000000.0,7.0,162831698.0
80000000.0,343397247.0,2006.0,1.85,83.0,22813.0,80000000.0,6.8,155019340.0
80000000.0,245800000.0,2002.0,1.66,85.0,3112.0,80000000.0,7.2,145771527.0
80000000.0,349464664.0,1998.0,2.35,120.0,22750.0,75000000.0,6.1,140459099.0
80000000.0,247023808.0,2013.0,1.85,101.0,39269.0,80000000.0,5.4,133668525.0
80000000.0,349088523.0,2011.0,1.85,87.0,4073.0,75000000.0,4.4,133103929.0
80000000.0,226739416.0,2008.0,1.85,110.0,44798.0,80000000.0,6.5,130313314.0
80000000.0,260700012.0,2005.0,1.85,91.0,1804.0,75000000.0,6.3,128200012.0
80000000.0,299461782.0,2010.0,2.35,138.0,29585.0,80000000.0,8.1,127968405.0
80000000.0,266685242.0,2003.0,1.85,128.0,22679.0,80000000.0,6.7,124590960.0
80000000.0,168311558.0,2008.0,1.85,88.0,9913.0,80000000.0,5.6,120136047.0
80000000.0,241200000.0,1997.0,2.35,138.0,17087.0,80000000.0,7.3,112225777.0
80000000.0,221468935.0,2008.0,2.35,99.0,12831.0,80000000.0,6.1,109993847.0
80000000.0,183354514.0,2002.0,2.35,117.0,16828.0,80000000.0,7.7,104054514.0
80000000.0,214974953.0,2011.0,1.85,117.0,16325.0,80000000.0,6.4,103028109.0
80000000.0,178066569.0,2008.0,2.35,118.0,5637.0,80000000.0,6.6,101111837.0
80000000.0,224117573.0,1997.0,2.35,123.0,15362.0,75000000.0,6.8,101087161.0
80000000.0,204774690.0,2010.0,1.85,80.0,4394.0,80000000.0,4.6,100169068.0
80000000.0,165173909.0,2003.0,2.35,154.0,61110.0,79000000.0,7.2,95632614.0
80000000.0,158750817.0,2010.0,2.35,118.0,44797.0,80000000.0,6.9,94822707.0
80000000.0,177993801.0,1997.0,1.85,90.0,50005.0,80000000.0,5.2,92969824.0
80000000.0,250200000.0,1996.0,1.77,88.0,15001.0,80000000.0,6.3,90443603.0
80000000.0,211755593.0,2014.0,2.35,134.0,20411.0,68000000.0,7.6,85707116.0
80000000.0,158926474.0,2006.0,1.85,93.0,1267.0,65000000.0,5.6,82226474.0
80000000.0,170805525.0,2011.0,2.35,102.0,5392.0,80000000.0,5.2,80360866.0
80000000.0,142783718.0,1997.0,2.35,135.0,8355.0,75000000.0,6.7,76081498.0
80000000.0,164800000.0,1998.0,2.35,98.0,12729.0,70000000.0,5.7,74329966.0
80000000.0,106515310.0,2002.0,2.35,83.0,14261.0,80000000.0,7.0,73215310.0
80000000.0,147080413.0,2001.0,2.35,99.0,25942.0,80000000.0,6.5,69772969.0
80000000.0,136047317.0,1998.0,2.35,130.0,12186.0,80000000.0,5.1,69102910.0
80000000.0,96148711.0,2004.0,1.85,129.0,20056.0,80000000.0,6.6,65948711.0
80000000.0,60507228.0,1999.0,1.78,74.0,814.0,80000000.0,7.3,60507228.0
80000000.0,98983590.0,2002.0,2.35,96.0,1919.0,80000000.0,5.9,56684819.0
80000000.0,71485043.0,1998.0,2.35,113.0,49631.0,85000000.0,7.0,55350897.0
80000000.0,50632037.0,1998.0,1.85,114.0,10731.0,90000000.0,5.6,50628009.0
80000000.0,141475336.0,2005.0,2.35,129.0,2864.0,75000000.0,5.9,45356386.0
80000000.0,58270391.0,2000.0,1.85,90.0,25190.0,80000000.0,5.3,39442871.0
80000000.0,105299638.0,2005.0,1.85,118.0,27114.0,88000000.0,5.9,37899638.0
80000000.0,101371017.0,1996.0,2.35,106.0,22590.0,70000000.0,6.3,37754208.0
80000000.0,130580730.0,2013.0,2.35,87.0,1971.0,80000000.0,5.2,36073232.0
80000000.0,66554547.0,2000.0,1.85,145.0,1825.0,80000000.0,7.3,34566746.0
80000000.0,158908290.0,1996.0,1.85,114.0,25126.0,80000000.0,5.8,32885565.0
80000000.0,131234406.0,2015.0,2.35,106.0,16922.0,90000000.0,6.0,27356090.0
80000000.0,108469033.0,2014.0,2.35,105.0,1099.0,80000000.0,5.6,23219748.0
80000000.0,54540662.0,2003.0,2.35,91.0,5593.0,80000000.0,5.7,20950820.0
80000000.0,53508858.0,2009.0,2.35,118.0,619.0,80000000.0,5.8,19673424.0
80000000.0,26703184.0,2003.0,2.35,116.0,43887.0,80000000.0,5.6,19480739.0
80000000.0,86787530.0,2009.0,2.35,104.0,152.0,40000000.0,7.8,19406406.0
80000000.0,69131860.0,1998.0,1.85,97.0,2521.0,80000000.0,5.8,18318000.0
80000000.0,20841123.0,1997.0,2.35,177.0,4346.0,80000000.0,6.0,17593391.0
80000000.0,33463969.0,2000.0,2.35,106.0,2.0,70000000.0,5.7,17473245.0
80000000.0,40147042.0,2007.0,1.85,99.0,2323.0,80000000.0,5.9,15071514.0
80000000.0,6300451.0,2005.0,2.35,102.0,1890.0,52000000.0,4.2,1891821.0
79300000.0,987480140.0,1994.0,1.66,73.0,6458.0,45000000.0,8.5,422783777.0
79000000.0,318146162.0,2012.0,1.85,94.0,27842.0,79000000.0,5.8,103812241.0
79000000.0,150519217.0,2011.0,1.85,91.0,27405.0,79000000.0,3.4,74158157.0
78000000.0,317668058.0,2001.0,1.85,135.0,2827.0,58000000.0,8.2,170708996.0
78000000.0,274392649.0,2013.0,2.35,95.0,848.0,78000000.0,6.5,119793567.0
78000000.0,206455420.0,2002.0,2.35,124.0,35867.0,78000000.0,7.2,92930005.0
78000000.0,107336658.0,2004.0,2.35,136.0,36925.0,100000000.0,6.7,67286731.0
78000000.0,179265204.0,2003.0,2.35,110.0,4714.0,78000000.0,5.8,66462600.0
78000000.0,43957541.0,2004.0,2.0,125.0,1970.0,50000000.0,5.1,41814863.0
77500000.0,90226482.0,2015.0,2.35,108.0,30230.0,81200000.0,7.8,1339152.0
76000000.0,974873764.0,2013.0,1.85,98.0,11905.0,76000000.0,7.5,368049635.0
76000000.0,69853395.0,2006.0,1.85,109.0,16479.0,76000000.0,7.9,35286428.0
76000000.0,35129610.0,2000.0,1.85,92.0,28050.0,76000000.0,4.1,26000610.0
75000000.0,514103326.0,2016.0,1.85,87.0,4782.0,75000000.0,6.8,323505540.0
75000000.0,817400878.0,1996.0,2.35,154.0,16785.0,75000000.0,6.9,306124059.0
75000000.0,618638999.0,1997.0,1.85,129.0,1635.0,73000000.0,6.5,229074524.0
75000000.0,651899282.0,2006.0,1.85,115.0,1815.0,80000000.0,6.9,195329763.0
75000000.0,556559566.0,2005.0,1.85,86.0,1777.0,75000000.0,6.9,193136719.0
75000000.0,272223430.0,2010.0,1.85,102.0,28497.0,80000000.0,6.0,162001186.0
75000000.0,371917043.0,2004.0,1.85,90.0,63165.0,75000000.0,6.0,160762022.0
75000000.0,296339717.0,2000.0,2.35,104.0,21397.0,75000000.0,7.4,157299717.0
75000000.0,342416460.0,2008.0,2.35,110.0,25763.0,75000000.0,6.7,134568845.0
75000000.0,336069511.0,1996.0,2.35,136.0,15999.0,75000000.0,7.4,134006721.0
75000000.0,196324496.0,2004.0,2.35,99.0,12952.0,75000000.0,6.8,120776832.0
75000000.0,202871849.0,2007.0,2.35,117.0,1673.0,75000000.0,6.7,118823091.0
75000000.0,351723989.0,2013.0,2.35,125.0,13312.0,75000000.0,7.3,117698894.0
75000000.0,155708695.0,2006.0,2.35,130.0,2856.0,70000000.0,6.5,103338338.0
75000000.0,97387965.0,1999.0,1.85,110.0,5320.0,75000000.0,4.1,97360069.0
75000000.0,211562435.0,2011.0,1.85,110.0,16691.0,75000000.0,6.1,83503161.0
75000000.0,218673959.0,2004.0,1.85,128.0,16199.0,60000000.0,7.3,77032279.0
75000000.0,221594911.0,2015.0,2.1269761542364285,77.0,2044.0,40455386.33009198,4.8,48319332.86913114
75000000.0,141267370.0,2006.0,2.35,91.0,17299.0,75000000.0,6.6,73661010.0
75000000.0,118230763.0,2009.0,1.85,100.0,5174.0,35000000.0,5.4,73023275.0
75000000.0,213500000.0,2000.0,1.85,124.0,3424.0,75000000.0,5.9,68473360.0
75000000.0,119512771.0,2007.0,1.85,102.0,60646.0,75000000.0,7.1,66636385.0
75000000.0,94944017.0,2005.0,2.4,118.0,15889.0,53000000.0,5.7,55808744.0
75000000.0,131492772.0,2005.0,2.35,163.0,2529.0,70000000.0,7.6,47379090.0
75000000.0,95572749.0,2010.0,2.35,100.0,25206.0,75000000.0,5.4,47000485.0
75000000.0,105445109.0,2015.0,2.35,116.0,15735.0,75000000.0,7.3,45434443.0
75000000.0,85632458.0,2003.0,2.35,142.0,16580.0,70000000.0,6.6,43426961.0
75000000.0,72785169.0,2006.0,1.85,110.0,5609.0,70000000.0,5.6,42272747.0
75000000.0,54344321.0,2004.0,1.85,131.0,12522.0,80000000.0,6.5,42044321.0
75000000.0,71523271.0,2001.0,2.35,123.0,13934.0,80000000.0,6.6,41523271.0
75000000.0,39251128.0,1999.0,2.35,148.0,804.0,75000000.0,6.7,39251128.0
75000000.0,89758389.0,2011.0,2.35,128.0,7067.0,82000000.0,6.1,36381716.0
75000000.0,77636443.0,2005.0,2.35,113.0,103354.0,52000000.0,6.6,34636443.0
75000000.0,50409753.0,2003.0,2.35,116.0,14028.0,75000000.0,5.3,30013346.0
75000000.0,36751979.0,2000.0,2.35,94.0,15857.0,75000000.0,6.6,22751979.0
75000000.0,34009180.0,2004.0,2.35,113.0,4397.0,45000000.0,6.1,21009180.0
75000000.0,14623082.0,1998.0,2.35,99.0,2542.0,75000000.0,6.0,14567883.0
75000000.0,5409517.0,2001.0,1.85,93.0,5580.0,75000000.0,4.7,5409517.0
74000000.0,1163624481.0,2015.0,1.85,91.0,13616.0,74000000.0,6.4,336029560.0
74000000.0,311594032.0,2015.0,1.85,92.0,5217.0,74000000.0,6.0,162495848.0
73243106.0,248099143.0,2000.0,2.35,106.0,33645.0,75000000.0,7.2,94999143.0
73000000.0,162870525.0,2006.0,2.35,122.0,12410.0,73000000.0,6.6,148213377.0
73000000.0,346634366.0,2016.0,1.85,97.0,24350.0,73000000.0,6.3,107225164.0
73000000.0,103891409.0,1998.0,2.35,98.0,15269.0,69000000.0,5.9,55585389.0
73000000.0,50168294.0,1998.0,2.35,134.0,1044.0,75000000.0,6.0,36976367.0
72500000.0,527071022.0,2007.0,2.35,87.0,3086.0,75000000.0,7.4,183132370.0
72500000.0,109362966.0,2008.0,2.35,112.0,13827.0,70000000.0,5.6,70224196.0
72500000.0,71880305.0,2009.0,1.85,153.0,11852.0,75000000.0,6.4,51814190.0
72500000.0,86509602.0,2007.0,2.35,110.0,5187.0,70000000.0,7.1,47456450.0
72000000.0,209045647.0,1995.0,2.35,178.0,1976.0,72000000.0,8.4,75600000.0
72000000.0,96947540.0,2005.0,2.35,125.0,15850.0,70000000.0,7.1,62647540.0
72000000.0,54616869.0,2001.0,2.35,116.0,14780.0,72000000.0,4.5,32616869.0
72000000.0,37306334.0,2001.0,1.85,152.0,4310.0,72000000.0,6.9,27796042.0
72000000.0,62176754.0,2004.0,2.35,109.0,55.0,59660000.0,7.1,18947630.0
71682975.0,257641634.0,2004.0,1.85,108.0,7273.0,60000000.0,6.5,114195633.0
70702619.0,408265690.0,2002.0,1.85,106.0,1675.0,72000000.0,6.7,227965690.0
70000000.0,937008132.0,2004.0,1.85,93.0,1148.0,150000000.0,7.2,436471036.0
70000000.0,443483213.0,2009.0,1.85,88.0,5227.0,75000000.0,4.5,219613391.0
70000000.0,310138178.0,1999.0,2.35,116.0,12790.0,70000000.0,5.5,152149590.0
70000000.0,267200000.0,2002.0,2.35,132.0,14790.0,70000000.0,5.8,141204016.0
70000000.0,308700000.0,1996.0,1.85,139.0,3667.0,80000000.0,6.6,136448821.0
70000000.0,300854823.0,1991.0,2.35,142.0,64259.0,70000000.0,6.7,119654900.0
70000000.0,239814025.0,1990.0,2.35,124.0,16595.0,70000000.0,7.1,117541000.0
70000000.0,207154748.0,2003.0,2.35,117.0,14486.0,80000000.0,6.0,116643346.0
70000000.0,207068340.0,2002.130733382389,16.0,45.0,1430.0,40455386.33009198,7.5,48319332.86913114
70000000.0,202726605.0,2001.0,1.85,141.0,11458.0,68000000.0,6.9,100614858.0
70000000.0,150562164.0,2013.0,2.35,119.0,31782.0,70000000.0,6.5,98895417.0
70000000.0,213463976.0,2011.0,2.35,116.0,4001.0,70000000.0,5.8,83552429.0
70000000.0,172543519.0,2004.0,2.35,109.0,3222.0,60000000.0,5.6,80281096.0
70000000.0,156815529.0,2011.0,2.35,146.0,46726.0,66000000.0,7.2,79883359.0
70000000.0,114658262.0,2002.0,2.35,124.0,6181.0,75000000.0,7.1,78120196.0
70000000.0,158702748.0,2014.0,2.35,118.0,27674.0,70000000.0,6.1,78031620.0
70000000.0,117800000.0,1998.0,2.35,103.0,6207.0,58000000.0,6.4,70117571.0
70000000.0,123954323.0,2003.0,1.37,125.0,16138.0,70000000.0,8.0,66257002.0
70000000.0,131011757.0,1994.0,1.85,125.0,1439.0,70000000.0,6.2,65012000.0
70000000.0,160379930.0,2012.0,2.35,88.0,5861.0,70000000.0,6.4,62321039.0
70000000.0,216821942.0,2014.0,2.35,92.0,5178.0,70000000.0,6.3,55942830.0
70000000.0,54243125.0,1989.0,2.35,171.0,4074.0,69500000.0,7.6,54222000.0
70000000.0,137431619.0,2010.0,2.35,136.0,1579.0,70000000.0,6.3,52474616.0
70000000.0,70546865.0,2011.0,2.35,111.0,18510.0,70000000.0,5.3,48430355.0
70000000.0,116625798.0,1998.0,2.35,116.0,32563.0,70000000.0,6.3,40932372.0
70000000.0,137022245.0,2007.0,2.35,127.0,16034.0,70000000.0,7.7,38345403.0
70000000.0,61031932.0,2012.0,2.35,136.0,712.0,75000000.0,5.9,38509342.0
70000000.0,131445884.0,1997.0,2.35,136.0,12226.0,70000000.0,7.0,37901509.0
70000000.0,49730854.0,2004.0,1.85,106.0,12871.0,70000000.0,6.1,37760080.0
70000000.0,69157016.0,2002.0,2.35,116.0,12993.0,70000000.0,5.6,30157016.0
70000000.0,54612337.0,2005.0,2.35,113.0,13517.0,60000000.0,5.2,28031250.0
70000000.0,48197252.0,2016.0,2.35,117.0,3524.0,40455386.33009198,6.8,27550735.0
70000000.0,103735965.0,2013.0,2.35,115.0,15708.0,50000000.0,6.7,25121291.0
70000000.0,65409046.0,2011.0,2.35,116.0,49608.0,35000000.0,6.5,25093607.0
70000000.0,19870567.0,1998.0,2.35,97.0,13628.0,70000000.0,5.8,19819494.0
70000000.0,33076815.0,2002.0,2.35,125.0,15916.0,60000000.0,6.3,19076815.0
70000000.0,25852508.0,2002.0,2.35,98.0,2763.0,70000000.0,3.0,18990542.0
70000000.0,61402445.0,2014.0,2.35,99.0,1520.0,70000000.0,4.2,18821279.0
70000000.0,14294842.0,2002.0,2.35,91.0,1846.0,70000000.0,3.6,14294842.0
70000000.0,13596911.0,2001.0,2.35,95.0,3734.0,70000000.0,6.2,13596911.0
70000000.0,20107933.0,2013.0,2.1269761542364285,88.0,6946.0,70000000.0,5.6,8460990.0
70000000.0,19535476.0,2015.0,2.35,133.0,28129.0,70000000.0,5.4,7097125.0
70000000.0,35417162.0,2006.0,2.35,116.0,1899.0,70000000.0,4.2,5851188.0
69000000.0,543495033.0,2010.0,1.85,87.0,11608.0,69000000.0,7.7,251501645.0
69000000.0,86796502.0,2010.0,1.85,114.0,10419.0,40455386.33009198,5.9,72980108.0
68000000.0,706102828.0,2010.0,2.35,124.0,52547.0,68000000.0,4.9,300523113.0
68000000.0,193500000.0,2002.0,2.35,124.0,12556.0,68000000.0,6.4,118471320.0
68000000.0,216500183.0,2015.0,2.35,125.0,30010.0,68000000.0,6.4,81257500.0
68000000.0,87173475.0,2011.0,2.35,111.0,3393.0,36000000.0,5.9,45045037.0
68000000.0,77224232.0,1995.0,2.35,105.0,1132.0,68000000.0,5.6,35324232.0
68000000.0,75685268.0,2003.0,2.35,136.0,12194.0,68000000.0,5.5,33685268.0
68000000.0,33462011.0,1999.0,1.85,121.0,3986.0,65000000.0,6.0,29655590.0
68000000.0,60265197.0,1999.0,2.35,157.0,18216.0,68000000.0,7.9,28965197.0
67500000.0,118556530.0,2008.0,2.35,128.0,29824.0,70000000.0,7.1,39380442.0
67500000.0,137489730.0,2012.0,2.35,105.0,8281.0,69000000.0,5.9,37516013.0
67000000.0,18115927.0,2002.130733382389,16.0,30.0,2465.0,40455386.33009198,7.4,48319332.86913114
67000000.0,25357771.0,2007.0,2.35,102.0,14625.0,35000000.0,5.4,5932060.0
66000000.0,211700000.0,1999.0,2.35,113.0,1302.0,66000000.0,6.2,87704396.0
66000000.0,194169619.0,2014.0,2.35,132.0,7081.0,66000000.0,6.5,43568507.0
65000000.0,485035085.0,1998.0,1.85,169.0,44998.0,70000000.0,8.6,216119491.0
65000000.0,374105123.0,2000.0,1.37,127.0,5838.0,70000000.0,6.4,182805123.0
65000000.0,273346281.0,2012.0,2.35,150.0,25517.0,65000000.0,7.4,182204440.0
65000000.0,386116343.0,2002.0,1.85,103.0,5437.0,59000000.0,7.6,176387405.0
65000000.0,334100000.0,1995.0,2.35,140.0,17171.0,62000000.0,7.6,172071312.0
65000000.0,463517383.0,1999.0,2.35,136.0,18563.0,63000000.0,8.7,171383253.0
65000000.0,442169052.0,2012.0,1.85,158.0,46204.0,61000000.0,7.6,148775460.0
65000000.0,172825854.0,2002.0,1.85,104.0,5265.0,60000000.0,5.5,139225854.0
65000000.0,250800000.0,1998.0,1.85,119.0,17768.0,65000000.0,6.5,115731542.0
65000000.0,163442936.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2,115603980.0
65000000.0,163442936.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2,115603980.0
65000000.0,211739043.0,2010.0,2.35,95.0,23018.0,65000000.0,6.6,100448498.0
65000000.0,128468793.0,2008.0,2.35,106.0,11264.0,65000000.0,6.9,100468793.0
65000000.0,233700000.0,1998.0,2.35,136.0,12396.0,65000000.0,6.7,93771072.0
65000000.0,128874043.0,2000.0,2.35,130.0,17771.0,65000000.0,6.4,90454043.0
65000000.0,139840525.0,2014.0,2.39,118.0,4796.0,65000000.0,5.2,85911262.0
65000000.0,255000000.0,1993.0,2.35,124.0,15229.0,70000000.0,6.4,84049211.0
65000000.0,148345997.0,1996.0,2.35,108.0,2913.0,50000000.0,6.0,70450000.0
65000000.0,163295654.0,2006.0,1.85,129.0,14421.0,63000000.0,6.0,70236496.0
